curve_number,eqp_type,source,model,ref_cap,ref_cap_unit,full_eff,full_eff_unit,compressor_type,condenser_type,compressor_speed,sim_engine,min_plr,min_unloading,max_plr,out_var,type,ref_evap_fluid_flow,ref_cond_fluid_flow,ref_lwt,ref_ect,ref_lct,units,x_min,y_min,x_max,y_max,out_min,out_max,coeff1,coeff2,coeff3,coeff4,coeff5,coeff6,coeff7,coeff8,coeff9,coeff10
330,chiller,1,ect_lwt,77.78,ton,4.781,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.014443869000000002,0.014443869000000002,6.666666667,29.4,34.97222222,si,4.4,12.8,10.0,35.0,0.55,1.29,0.552304532225062,-0.008018179479294,0.00027277267335200004,0.0073822652052580005,0.000519481842844,-0.0008775035909380001,0.0,0.0,0.0,0.0
330,chiller,1,ect_lwt,77.78,ton,4.781,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.014443869000000002,0.014443869000000002,6.666666667,29.4,34.97222222,si,4.4,12.8,10.0,35.0,0.86,1.26,1.039253257206431,0.023476039284979003,0.0004937860204440001,-0.002998832675196,-0.00018577537535000003,0.000175576149916,0.0,0.0,0.0,0.0
330,chiller,1,ect_lwt,77.78,ton,4.781,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,quad,0.014443869000000002,0.014443869000000002,6.666666667,29.4,34.97222222,si,0.20051413881748,,1.0,,0.24,1.0,0.10564217684013001,0.670556053675283,0.21646927820633202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,chiller,1,ect_lwt,102.5,ton,4.789,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.018937784000000003,0.018937784000000003,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,35.0,0.56,1.29,0.42908450827669403,0.009149796429554,-0.000332147754822,0.011806542508717,0.00047297701931,-0.0011397613553000001,0.0,0.0,0.0,0.0
331,chiller,1,ect_lwt,102.5,ton,4.789,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.018937784000000003,0.018937784000000003,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,35.0,0.86,1.25,0.6319145183296621,0.08420011178768001,-0.001992351939346,0.009309141583283,-0.00027487330922700004,-0.0006396002693270001,0.0,0.0,0.0,0.0
331,chiller,1,ect_lwt,102.5,ton,4.789,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,quad,0.018937784000000003,0.018937784000000003,6.666666667,29.4,34.98333333,si,0.200567644276253,,1.0,,0.21,1.0,0.012588551245409,0.9510941400133911,0.025031636335242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,chiller,1,ect_lwt,108.5,ton,5.149,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.019811583,0.019811583,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,37.8,0.59,1.46,0.6855771959737731,-0.013966697794123002,0.000575637122865,-0.004728506596756,0.000800059580657,-0.0007116864513080001,0.0,0.0,0.0,0.0
332,chiller,1,ect_lwt,108.5,ton,5.149,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.019811583,0.019811583,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,37.8,0.8200000000000001,1.26,1.021311699335123,0.026995202128279,0.000423768348895,-0.003393718138252,-0.000155905718788,8.275825974599054e-05,0.0,0.0,0.0,0.0
332,chiller,1,ect_lwt,108.5,ton,5.149,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,quad,0.019811583,0.019811583,6.666666667,29.4,34.98333333,si,0.20057581573896302,,1.0,,0.21,1.0,0.06359559371335201,0.760926059407745,0.163132173257882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,chiller,1,ect_lwt,127.6,ton,4.882,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.023052527,0.023052527,6.666666667,29.4,34.98888889,si,4.4,12.8,10.0,35.0,0.56,1.29,0.552573068983634,-0.008942507903705,0.0005285053630770001,0.0071706434901130005,0.0005406683156450001,-0.0009752433222080001,0.0,0.0,0.0,0.0
333,chiller,1,ect_lwt,127.6,ton,4.882,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.023052527,0.023052527,6.666666667,29.4,34.98888889,si,4.4,12.8,10.0,35.0,0.86,1.25,1.031733276500056,0.024531008647790002,0.00040248049358900006,-0.003557553578714,-0.000163226955245,0.00018390731632300002,0.0,0.0,0.0,0.0
333,chiller,1,ect_lwt,127.6,ton,4.882,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,quad,0.023052527,0.023052527,6.666666667,29.4,34.98888889,si,0.200626959247648,,1.0,,0.23,1.0,0.049862048784180005,0.861418425724721,0.082565213686055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,chiller,1,ect_lwt,133.3,ton,5.261,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.02382412,0.02382412,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,37.8,0.61,1.46,0.718239033993599,-0.010756222357898,0.000734228029547,-0.008209075481927001,0.0008755431198360001,-0.000968300376982,0.0,0.0,0.0,0.0
334,chiller,1,ect_lwt,133.3,ton,5.261,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.02382412,0.02382412,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,37.8,0.81,1.26,1.002510162499333,0.026732512669816,0.000589056257856,-0.0014627975905810002,-0.00019174033809100002,1.478585477468728e-05,0.0,0.0,0.0,0.0
334,chiller,1,ect_lwt,133.3,ton,5.261,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,quad,0.02382412,0.02382412,6.666666667,29.4,34.98333333,si,0.200680272108843,,1.0,,0.24,1.0,0.07226234767132,0.7798793235104131,0.143455131664795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,chiller,1,ect_lwt,145.4,ton,4.784,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.026849926000000003,0.026849926000000003,6.666666667,29.4,34.98888889,si,4.4,12.8,10.0,35.0,0.56,1.29,0.556952179126857,-0.009663405000941,0.00045443630191400005,0.007714724416131,0.0005137041318840001,-0.0009176196246760001,0.0,0.0,0.0,0.0
335,chiller,1,ect_lwt,145.4,ton,4.784,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.026849926000000003,0.026849926000000003,6.666666667,29.4,34.98888889,si,4.4,12.8,10.0,35.0,0.86,1.25,1.021046942176472,0.025261732034333,0.000416776743814,-0.003158027889419,-0.00016436159844400002,0.00015287131346000002,0.0,0.0,0.0,0.0
335,chiller,1,ect_lwt,145.4,ton,4.784,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,quad,0.026849926000000003,0.026849926000000003,6.666666667,29.4,34.98888889,si,0.200712589073634,,1.0,,0.23,1.0,0.0023707082011120003,1.021354838149453,-0.032685213323283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,chiller,1,ect_lwt,164.6,ton,5.169,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.030237238000000003,0.030237238000000003,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,37.8,0.62,1.44,0.66116365979874,-0.062777720129379,0.008078467297830001,0.009750092350031,0.000620983054071,-0.002156465590841,0.0,0.0,0.0,0.0
336,chiller,1,ect_lwt,164.6,ton,5.169,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.030237238000000003,0.030237238000000003,6.666666667,29.4,34.98333333,si,4.4,12.8,10.0,37.8,0.8,1.19,0.9736866700939971,0.043351073353033,-0.0018473403510060001,-0.0029583215547220004,-0.00020208738627400003,0.000419048854658,0.0,0.0,0.0,0.0
336,chiller,1,ect_lwt,164.6,ton,5.169,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,quad,0.030237238000000003,0.030237238000000003,6.666666667,29.4,34.98333333,si,0.200738916256157,,1.0,,0.2,1.0,0.09429534119849901,0.712166862719522,0.187793520768331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,chiller,2,lct_lwt,247.0,ton,5.57,cop,centrifugal,water,variable,energyplus,0.18,0.18,1.03,eir-f-t,bi_quad,0.01754,0.02593,8.89,,36.12,si,7.22,22.63,12.78,36.94,0.0,,0.5173192999999999,0.07303695,-0.0074863180000000005,-0.002613352,0.000100004,0.001264598,0.0,0.0,0.0,0.0
337,chiller,2,lct_lwt,247.0,ton,5.57,cop,centrifugal,water,variable,energyplus,0.18,0.18,1.03,cap-f-t,bi_quad,0.01754,0.02593,8.89,,36.12,si,7.22,22.63,12.78,36.94,0.0,,0.5989856,0.1069929,-0.008442248000000001,-0.001622083,-0.00043843900000000005,0.002372388,0.0,0.0,0.0,0.0
337,chiller,2,lct_lwt,247.0,ton,5.57,cop,centrifugal,water,variable,energyplus,0.18,0.18,1.03,eir-f-plr,bi_cub,0.01754,0.02593,8.89,,36.12,si,14.4,0.18,35.0,1.03,0.0,,0.1317677,-0.00750196,5.07e-06,0.8550743,-0.6215987,0.0072679020000000006,0.0,0.6373549,0.0,0.0
338,chiller,2,lct_lwt,291.0,ton,5.8100000000000005,cop,centrifugal,water,constant,energyplus,0.09,0.09,1.06,eir-f-t,bi_quad,0.02366,0.04732,6.67,,35.51,si,4.44,18.34,8.89,40.55,0.0,,0.6129429,-0.0140378,0.0013315290000000001,-0.00021821,0.000550282,-0.00109292,0.0,0.0,0.0,0.0
338,chiller,2,lct_lwt,291.0,ton,5.8100000000000005,cop,centrifugal,water,constant,energyplus,0.09,0.09,1.06,cap-f-t,bi_quad,0.02366,0.04732,6.67,,35.51,si,4.44,18.34,8.89,40.55,0.0,,-0.33957879999999996,-0.03084319,-0.0055205720000000005,0.11121479999999999,-0.00266298,0.005099892,0.0,0.0,0.0,0.0
338,chiller,2,lct_lwt,291.0,ton,5.8100000000000005,cop,centrifugal,water,constant,energyplus,0.09,0.09,1.06,eir-f-plr,bi_cub,0.02366,0.04732,6.67,,35.51,si,17.58,0.09,35.51,1.06,0.0,,0.2511511,0.008555669,-3.4e-05,-0.2271964,1.450679,-0.006729414,0.0,-0.49815119999999996,0.0,0.0
339,chiller,2,lct_lwt,300.0,ton,5.96,cop,centrifugal,water,constant,energyplus,0.1,0.1,1.06,eir-f-t,bi_quad,0.028390000000000002,0.056780000000000004,6.67,,34.63,si,4.44,17.24,8.89,39.89,0.0,,0.5864611,-0.019814830000000002,0.001189656,0.0044689050000000004,0.00043669700000000005,-0.0007679080000000001,0.0,0.0,0.0,0.0
339,chiller,2,lct_lwt,300.0,ton,5.96,cop,centrifugal,water,constant,energyplus,0.1,0.1,1.06,cap-f-t,bi_quad,0.028390000000000002,0.056780000000000004,6.67,,34.63,si,4.44,17.24,8.89,39.89,0.0,,-0.27075000000000005,-0.06904583,-0.0028622170000000002,0.111666,-0.0027410060000000003,0.005573759,0.0,0.0,0.0,0.0
339,chiller,2,lct_lwt,300.0,ton,5.96,cop,centrifugal,water,constant,energyplus,0.1,0.1,1.06,eir-f-plr,bi_cub,0.028390000000000002,0.056780000000000004,6.67,,34.63,si,17.55,0.1,34.63,1.06,0.0,,0.2585491,0.008250769,-3.2300000000000006e-05,-0.0892162,1.025668,-0.006495267000000001,0.0,-0.2179388,0.0,0.0
340,chiller,2,lct_lwt,320.0,ton,4.89,cop,centrifugal,water,constant,energyplus,0.1,0.1,1.01,eir-f-t,bi_quad,0.027760000000000003,0.026180000000000002,5.5600000000000005,,36.27,si,5.5600000000000005,26.1,10.0,36.56,0.0,,0.4744658,-0.039989910000000004,-8.170000000000001e-05,0.01686296,8.32e-05,0.00016074900000000002,0.0,0.0,0.0,0.0
340,chiller,2,lct_lwt,320.0,ton,4.89,cop,centrifugal,water,constant,energyplus,0.1,0.1,1.01,cap-f-t,bi_quad,0.027760000000000003,0.026180000000000002,5.5600000000000005,,36.27,si,5.5600000000000005,26.1,10.0,36.56,0.0,,0.37386549999999996,-0.01966419,-0.001212112,0.03549468,-0.0005800040000000001,0.001250514,0.0,0.0,0.0,0.0
340,chiller,2,lct_lwt,320.0,ton,4.89,cop,centrifugal,water,constant,energyplus,0.1,0.1,1.01,eir-f-plr,bi_cub,0.027760000000000003,0.026180000000000002,5.5600000000000005,,36.27,si,14.57,0.1,34.89,1.01,0.0,,0.3526188,-0.0020527410000000003,5.13e-06,-0.3558764,1.168571,0.0017528910000000001,0.0,-0.1609826,0.0,0.0
341,chiller,2,lct_lwt,351.0,ton,5.39,cop,centrifugal,water,variable,energyplus,0.19,0.19,1.02,eir-f-t,bi_quad,0.02593,0.038610000000000005,8.89,,35.73,si,7.22,22.24,12.78,36.28,0.0,,0.4746375,0.09120326000000001,-0.00729506,-0.005662273000000001,0.00019280300000000002,0.000824478,0.0,0.0,0.0,0.0
341,chiller,2,lct_lwt,351.0,ton,5.39,cop,centrifugal,water,variable,energyplus,0.19,0.19,1.02,cap-f-t,bi_quad,0.02593,0.038610000000000005,8.89,,35.73,si,7.22,22.24,12.78,36.28,0.0,,0.6134255,0.1092476,-0.0073527390000000005,-0.0025899850000000004,-0.00037935100000000005,0.0018399780000000001,0.0,0.0,0.0,0.0
341,chiller,2,lct_lwt,351.0,ton,5.39,cop,centrifugal,water,variable,energyplus,0.19,0.19,1.02,eir-f-plr,bi_cub,0.02593,0.038610000000000005,8.89,,35.73,si,14.38,0.19,34.99,1.02,0.0,,0.1207212,-0.009914826,1.8500000000000002e-05,0.9880331,-0.8955866,0.008894574,0.0,0.8005551999999999,0.0,0.0
342,chiller,2,lct_lwt,378.0,ton,5.38,cop,centrifugal,water,constant,energyplus,0.29,0.29,1.02,eir-f-t,bi_quad,0.04732,0.07098,6.11,,34.8,si,6.11,26.77,10.0,41.98,0.0,,0.9460622999999999,0.03685465,-0.000753087,-0.01753701,0.000583293,-0.001143458,0.0,0.0,0.0,0.0
342,chiller,2,lct_lwt,378.0,ton,5.38,cop,centrifugal,water,constant,energyplus,0.29,0.29,1.02,cap-f-t,bi_quad,0.04732,0.07098,6.11,,34.8,si,6.11,26.77,10.0,41.98,0.0,,0.297134,0.1063097,-0.004449876,0.02540435,-0.000569622,0.000126992,0.0,0.0,0.0,0.0
342,chiller,2,lct_lwt,378.0,ton,5.38,cop,centrifugal,water,constant,energyplus,0.29,0.29,1.02,eir-f-plr,bi_cub,0.04732,0.07098,6.11,,34.8,si,21.44,0.29,41.11,1.02,0.0,,-0.09512023,0.008704652,-6.5e-06,1.336749,-0.6968012,-0.008318175,0.0,0.4497796,0.0,0.0
343,chiller,2,lct_lwt,451.0,ton,5.53,cop,centrifugal,water,variable,energyplus,0.19,0.19,1.01,eir-f-t,bi_quad,0.03388,0.04669,8.89,,36.26,si,7.22,23.36,12.78,36.72,0.0,,1.22369,-0.03668987,0.00040389200000000004,-0.01595573,0.000508064,-7.280000000000001e-05,0.0,0.0,0.0,0.0
343,chiller,2,lct_lwt,451.0,ton,5.53,cop,centrifugal,water,variable,energyplus,0.19,0.19,1.01,cap-f-t,bi_quad,0.03388,0.04669,8.89,,36.26,si,7.22,23.36,12.78,36.72,0.0,,1.132174,0.0008236,-0.000820759,0.0029676570000000003,-0.00038983100000000004,0.0010158300000000001,0.0,0.0,0.0,0.0
343,chiller,2,lct_lwt,451.0,ton,5.53,cop,centrifugal,water,variable,energyplus,0.19,0.19,1.01,eir-f-plr,bi_cub,0.03388,0.04669,8.89,,36.26,si,14.58,0.19,35.67,1.01,0.0,,0.33816599999999997,-0.02323866,-7.81e-06,1.017389,-0.8328918999999999,0.02371783,0.0,0.47015589999999996,0.0,0.0
344,chiller,2,lct_lwt,465.0,ton,6.36,cop,centrifugal,water,constant,energyplus,0.18,0.18,1.03,eir-f-t,bi_quad,0.03432,0.050350000000000006,8.89,,35.66,si,7.22,20.44,12.78,36.54,0.0,,0.6499855999999999,-0.006235681000000001,-0.00022197400000000003,0.008417414,0.00023146900000000002,-0.0005679480000000001,0.0,0.0,0.0,0.0
344,chiller,2,lct_lwt,465.0,ton,6.36,cop,centrifugal,water,constant,energyplus,0.18,0.18,1.03,cap-f-t,bi_quad,0.03432,0.050350000000000006,8.89,,35.66,si,7.22,20.44,12.78,36.54,0.0,,0.3092875,-0.032935110000000004,-0.0047829330000000005,0.06860171,-0.0020175880000000003,0.004670722,0.0,0.0,0.0,0.0
344,chiller,2,lct_lwt,465.0,ton,6.36,cop,centrifugal,water,constant,energyplus,0.18,0.18,1.03,eir-f-plr,bi_cub,0.03432,0.050350000000000006,8.89,,35.66,si,14.54,0.18,34.96,1.03,0.0,,0.4206254,-0.0013103370000000002,8.800000000000001e-05,0.06600709,0.464231,-0.003720394,0.0,0.1189466,0.0,0.0
345,chiller,2,lct_lwt,500.0,ton,5.96,cop,centrifugal,water,constant,energyplus,0.2,0.2,1.04,eir-f-t,bi_quad,0.07571,0.09464,6.67,,34.63,si,4.44,28.68,8.89,40.15,0.0,,1.5834380000000001,-0.0034129190000000004,0.004476231000000001,-0.05243024,0.001295102,-0.002210725,0.0,0.0,0.0,0.0
345,chiller,2,lct_lwt,500.0,ton,5.96,cop,centrifugal,water,constant,energyplus,0.2,0.2,1.04,cap-f-t,bi_quad,0.07571,0.09464,6.67,,34.63,si,4.44,28.68,8.89,40.15,0.0,,-0.3784203,-0.08333229,-0.008509675000000001,0.1031937,-0.0024322610000000002,0.00706553,0.0,0.0,0.0,0.0
345,chiller,2,lct_lwt,500.0,ton,5.96,cop,centrifugal,water,constant,energyplus,0.2,0.2,1.04,eir-f-plr,bi_cub,0.07571,0.09464,6.67,,34.63,si,30.56,0.2,34.63,1.04,0.0,,1.466664,-0.04222011,-0.000115351,-0.07738226000000001,-0.9896332999999999,0.05014539,0.0,0.46712509999999996,0.0,0.0
346,chiller,2,lct_lwt,1607.0,ton,5.5,cop,centrifugal,water,constant,energyplus,0.19,0.19,1.03,eir-f-t,bi_quad,0.18927000000000002,0.18927000000000002,6.67,,37.89,si,4.44,26.23,8.89,39.12,0.0,,0.8804871,0.000385391,0.00022249500000000002,-0.0133756,0.0005822840000000001,-0.0008744740000000001,0.0,0.0,0.0,0.0
346,chiller,2,lct_lwt,1607.0,ton,5.5,cop,centrifugal,water,constant,energyplus,0.19,0.19,1.03,cap-f-t,bi_quad,0.18927000000000002,0.18927000000000002,6.67,,37.89,si,4.44,26.23,8.89,39.12,0.0,,0.9205097,-0.0783075,-0.004545053,0.05853135,-0.002108693,0.006359267,0.0,0.0,0.0,0.0
346,chiller,2,lct_lwt,1607.0,ton,5.5,cop,centrifugal,water,constant,energyplus,0.19,0.19,1.03,eir-f-plr,bi_cub,0.18927000000000002,0.18927000000000002,6.67,,37.89,si,31.13,0.19,36.52,1.03,0.0,,-0.13605319999999999,0.008642703,3.8599999999999995e-06,1.0240339999999999,0.060474440000000004,-0.00894786,0.0,0.05706602,0.0,0.0
347,chiller,2,lct_lwt,302.0,ton,5.5,cop,screw,water,constant,energyplus,0.2,0.2,1.01,eir-f-t,bi_quad,0.04573000000000001,0.05716,6.67,,34.7,si,6.67,26.44,10.0,35.1,0.0,,0.1369592,-0.005681693000000001,0.00027951500000000004,0.024076030000000002,0.000214252,-0.000885073,0.0,0.0,0.0,0.0
347,chiller,2,lct_lwt,302.0,ton,5.5,cop,screw,water,constant,energyplus,0.2,0.2,1.01,cap-f-t,bi_quad,0.04573000000000001,0.05716,6.67,,34.7,si,6.67,26.44,10.0,35.1,0.0,,1.054485,0.010156499999999999,-0.004899041000000001,-0.003792726,-0.000369988,0.0028912760000000003,0.0,0.0,0.0,0.0
347,chiller,2,lct_lwt,302.0,ton,5.5,cop,screw,water,constant,energyplus,0.2,0.2,1.01,eir-f-plr,bi_cub,0.04573000000000001,0.05716,6.67,,34.7,si,30.6,0.2,34.7,1.01,0.0,,1.385765,-0.03549685,-4.1100000000000005e-06,-0.7678018,0.7228808,0.03573245,0.0,-0.3442173,0.0,0.0
348,chiller,2,lct_lwt,59.0,ton,3.99,cop,scroll,water,constant,energyplus,0.25,0.25,1.01,eir-f-t,bi_quad,0.00898,0.01122,6.67,,35.0,si,5.5600000000000005,29.37,10.0,40.94,0.0,,0.7327001,-0.008343605,0.00063853,-0.003037535,0.00048495300000000004,-0.0008358500000000001,0.0,0.0,0.0,0.0
348,chiller,2,lct_lwt,59.0,ton,3.99,cop,scroll,water,constant,energyplus,0.25,0.25,1.01,cap-f-t,bi_quad,0.00898,0.01122,6.67,,35.0,si,5.5600000000000005,29.37,10.0,40.94,0.0,,0.9585465,0.0351687,0.00012466200000000002,-0.0027455590000000003,-5e-05,-0.000172349,0.0,0.0,0.0,0.0
348,chiller,2,lct_lwt,59.0,ton,3.99,cop,scroll,water,constant,energyplus,0.25,0.25,1.01,eir-f-plr,bi_cub,0.00898,0.01122,6.67,,35.0,si,20.33,0.25,35.0,1.01,0.0,,0.07086284,0.002787561,-8.92e-06,0.2309734,1.250442,-0.002161029,0.0,-0.5630094,0.0,0.0
349,chiller,1,lct_lwt,43.46,ton,4.684,cop,scroll,water,constant,energyplus,0.30000000000000004,0.30000000000000004,1.0,eir-f-t,bi_quad,0.007999206,0.007999206,6.666666667,29.44444444,35.0,si,5.6,25.8,10.0,53.8,0.66,2.03,0.6691725387779891,-0.001006408663891,0.001005735903701,-0.010239067417629,0.0007938394525810001,-0.0013984164952830001,0.0,0.0,0.0,0.0
349,chiller,1,lct_lwt,43.46,ton,4.684,cop,scroll,water,constant,energyplus,0.30000000000000004,0.30000000000000004,1.0,cap-f-t,bi_quad,0.007999206,0.007999206,6.666666667,29.44444444,35.0,si,5.6,25.8,10.0,53.8,0.72,1.22,1.091617977038024,0.038131149831666,0.00037957964058200005,-0.006561731405218,-5.2428288082916016e-05,-0.00030328190421800003,0.0,0.0,0.0,0.0
349,chiller,1,lct_lwt,43.46,ton,4.684,cop,scroll,water,constant,energyplus,0.30000000000000004,0.30000000000000004,1.0,eir-f-plr,bi_cub,0.007999206,0.007999206,6.666666667,29.44444444,35.0,si,25.8,0.29885057471264304,53.8,1.0,0.26,1.0,-0.22823545749124502,0.0032674682237440003,-6.886116420827698e-05,1.923044606290275,-1.630888860468704,0.00015407212149000002,5.083274694212683e-07,0.900204648626692,3.2599419636036645e-06,-0.000649775722114
350,chiller,1,lct_lwt,145.4,ton,4.784,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.026849926000000003,0.026849926000000003,6.666666667,29.44444444,35.0,si,4.4,18.5,10.0,40.4,0.56,1.29,0.532529174089668,-0.0030492702394110003,0.00046457524340900004,0.0006453558508820001,0.000550377509626,-0.0009642845575140001,0.0,0.0,0.0,0.0
350,chiller,1,lct_lwt,145.4,ton,4.784,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.026849926000000003,0.026849926000000003,6.666666667,29.44444444,35.0,si,4.4,18.5,10.0,40.4,0.86,1.25,1.030867813361101,0.023890959736631003,0.000410202524603,-0.000698642591236,-0.000180318477665,0.00017049707968200002,0.0,0.0,0.0,0.0
350,chiller,1,lct_lwt,145.4,ton,4.784,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,bi_cub,0.026849926000000003,0.026849926000000003,6.666666667,29.44444444,35.0,si,18.5,0.200712589073634,40.4,1.0,0.23,1.0,0.19547665667220301,-0.006156046941015,9.192530197729743e-05,0.009854423658510001,1.011756842813753,0.024745925974966002,-3.040036617875464e-06,-0.134540914369761,0.000238077706618,-0.029094016068794002
351,chiller,1,lct_lwt,127.6,ton,4.882,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-t,bi_quad,0.023052527,0.023052527,6.666666667,29.44444444,35.0,si,4.4,18.6,10.0,40.4,0.56,1.29,0.532747212233706,-0.002036937171884,0.0005294231989620001,-0.000248803778978,0.0005778577022960001,-0.0010173912785040001,0.0,0.0,0.0,0.0
351,chiller,1,lct_lwt,127.6,ton,4.882,cop,screw,water,constant,energyplus,0.2,0.2,1.0,cap-f-t,bi_quad,0.023052527,0.023052527,6.666666667,29.44444444,35.0,si,4.4,18.6,10.0,40.4,0.86,1.25,1.045001090347056,0.023015778695139003,0.00040043781356400004,-0.001195642496243,-0.00017757938500300002,0.00019878127918900002,0.0,0.0,0.0,0.0
351,chiller,1,lct_lwt,127.6,ton,4.882,cop,screw,water,constant,energyplus,0.2,0.2,1.0,eir-f-plr,bi_cub,0.023052527,0.023052527,6.666666667,29.44444444,35.0,si,18.6,0.200626959247648,40.4,1.0,0.23,1.0,0.344466041847213,-0.021061636508948,0.0007477639057370001,-0.057683535871607,1.332468070859833,0.012638709621038,-1.0105693257331711e-05,-0.39609302361597604,0.00019652392814500003,-0.018825280203292
